7899095244771;9.7353;11.68236
7896112157380;2.042325;2.45079
7896862980047;5.043825;6.05259
7899095201972;3.0044;3.60528
7896472515363;33.8662;40.63944
7898103651419;17.2898;20.74776
7899470801414;14.036;16.8432
7896112194347;3.2248;3.86976
7898152460413;11.8755;14.2506
7899095203952;24.7138;29.65656
7897595629197;50.2715;60.3258
7897595629180;50.2715;60.3258
7897595629173;50.2715;60.3258
17896714200177;7.53217;9.038604
7899095200456;15.34825;18.4179
7899095239982;16.123275;19.34793
7898049790531;3.817125;4.58055
7898014560534;6.505425;7.80651
7898014560510;4.147;4.9764
7898014560527;5.3505;6.4206
7898100243051;9.976;11.9712
7898100243266;9.976;11.9712
7899620910607;6.7135;8.0562
7899620910584;6.7135;8.0562
7898152460475;17.661;21.1932
17896112165245;13.166;15.7992
7899470802725;37.96941;45.563292
17896714200160;3.18275;3.8193
7896862910105;42.717;51.2604
7896472513321;7.4414;8.92968
7896862940096;9.6135;11.5362
7897732602373;3.306;3.9672
17896112133596;4.1615;4.9938
17896112140129;5.20695;6.24834
7896714217185;34.0953;40.91436
7896714265858;7.2674;8.72088
7898158693112;6.844;8.2128
7898158693129;6.844;8.2128
7898158692528;6.3626;7.63512
17896112148859;13.37625;16.0515
7896004706146;8.54775;10.2573
7898060131184;7.0615;8.4738
7898014560060;6.8092;8.17104
7898014560077;5.8522;7.02264
742832304795;2.4244;2.90928
7896112125037;15.399;18.4788
7896112144151;11.54925;13.8591
17896714230075;13.8765;16.6518
7896714230085;13.72425;16.4691
7898133138560;8.8798;10.65576
7896004738208;12.528;15.0336
7898014561029;73.7905;88.5486
7898495608343;13.659;16.3908
7896202501765;45.1298;54.15576
7890060500000;8.2882;9.94584
7896004810140;14.39125;17.2695
7896862922085;51.678;62.0136
7896714270197;7.54;9.048
7896004710549;13.89825;16.6779
7896004710532;10.2051;12.24612
7896714227771;11.165;13.398
7896004743400;7.70385;9.24462
7896874702712;64.6265;77.5518
17896874720010;17.6987;21.23844
7896874703238;15.1525;18.183
7899470802565;12.74724;15.296688
7898049790463;6.56125;7.8735
7898049794690;65.22187;78.266244
7899470805849;2.8652;3.43824
17896714250011;26.0855;31.3026
7893454100159;24.331;29.1972
7898152460994;26.6046;31.92552
7898152460970;16.356;19.6272
7898014565461;12.731;15.2772
7896004722702;8.91315;10.69578
17896112191930;10.3327;12.39924
17896714200382;20.447175;24.53661
37896112143995;22.72585;27.27102
7896112197423;3.192175;3.83061
7899470804149;28.435225;34.12227
7898152461373;20.18835;24.22602
7898152461359;17.9655;21.5586
7896004718309;21.2048;25.44576
7896004704395;10.52555;12.63066
7896004728605;22.04725;26.4567
7896004714820;6.04215;7.25058
7896004714837;10.9359;13.12308
7896004720333;5.8812;7.05744
7896004723280;8.19975;9.8397
7896004726946;26.2798;31.53576
17896714216000;12.225675;14.67081
17896714216413;28.37215;34.04658
7896112127758;8.6072;10.32864
7896112103370;8.429575;10.11549
37896112143582;8.1142;9.73704
17896714222384;10.723475;12.86817
17896714290017;23.72055;28.46466
7898158690586;11.055525;13.26663
7899095239340;11.058425;13.27011
7896714262826;17.487;20.9844
7899095201712;9.28725;11.1447
17896714202973;6.8237;8.18844
7898495606042;26.6365;31.9638
7898495607902;32.2915;38.7498
7897595608611;25.056;30.0672
7897595624604;35.02475;42.0297
7897595624611;37.7;45.24
17896714250035;8.449875;10.13985
7896004726199;18.2004;21.84048
7896004725987;17.1448;20.57376
7898495601474;15.08;18.096
7896112144465;30.16725;36.2007
7898495601412;11.255625;13.50675
7898158697066;11.255625;13.50675
7898158697035;11.255625;13.50675
7898158697073;11.255625;13.50675
7898158697028;11.255625;13.50675
7898158697097;11.255625;13.50675
7899095258327;9.9296;11.91552
7896004722382;20.2536;24.30432
7898014565645;18.212;21.8544
7898014565638;6.1625;7.395
7908020500735;10.58355;12.70026
7896472512843;8.919675;10.70361
7897852900847;6.744675;8.09361
7899095220928;5.1272;6.15264
7896004810188;6.153075;7.38369
17896714224456;7.6908;9.22896
7896112141655;4.3616;5.23392
17896112189128;11.9161;14.29932
7898014565652;8.1635;9.7962
7898014565362;5.568;6.6816
7899620911215;10.5705;12.6846
7899620911208;6.264;7.5168
7899620911871;5.771;6.9252
7896714203737;3.69025;4.4283
7896714200699;11.078;13.2936
7896714200705;6.3365;7.6038
7896472500253;9.2133;11.05596
7896472500161;8.9871;10.78452
7896862912017;11.8407;14.20884
7898049793662;8.997975;10.79757
7898060133713;13.9084;16.69008
7896004719139;14.844375;17.81325
7896004707624;5.6782;6.81384
7898049796755;4.574025;5.48883
17896112138638;3.9382;4.72584
7897595600851;5.9276;7.11312
7898216370238;15.53965;18.64758
7897595602022;13.891;16.6692
7896004726014;17.91475;21.4977
7898158690531;23.370375;28.04445
7896112141686;7.3718;8.84616
7899095234734;7.607425;9.12891
7897732602533;24.331;29.1972
7899095220201;30.6588;36.79056
7899095201224;2.97395;3.56874
17896112122439;1.311525;1.57383
7896004724157;6.01895;7.22274
7898014565294;5.861625;7.03395
17896714210015;11.9799;14.37588
17896714210077;74.1066;88.92792
7896004733449;18.241;21.8892
7896004726205;12.499;14.9988
7896004715032;6.72075;8.0649
7896004715049;8.67825;10.4139
7896004741826;9.9267;11.91204
7898179710065;9.129925;10.95591
7897595609120;11.7276;14.07312
7897595606204;20.4972;24.59664
7896622301419;7.15575;8.5869
17896112152719;7.0035;8.4042
17896112152726;7.4385;8.9262
7898216361618;191.168;229.4016
6390000000000;15.2975;18.357
7899095220751;20.176025;24.21123
7896004706535;7.975;9.57
7899470802299;21.086625;25.30395
7896112198949;4.379;5.2548
17896112143519;3.596;4.3152
17896112174841;3.798275;4.55793
17896112142123;6.496;7.7952
7896112102441;18.3802;22.05624
7898216362516;47.2149;56.65788
7896472504404;5.829;6.9948
27896112144896;8.7145;10.4574
7896004713649;11.048275;13.25793
7898049793594;5.7362;6.88344
7896004706252;5.59265;6.71118
7896004726427;6.3742;7.64904
7896112101666;61.248;73.4976
7896714250946;20.78575;24.9429
7896714250953;14.239;17.0868
7898152462165;35.8701;43.04412
7896714267395;6.51775;7.8213
7896714203515;6.682325;8.01879
7896714203492;10.037625;12.04515
7896472502400;15.9152;19.09824
7896677704883;30.3485;36.4182
7896677700281;80.45325;96.5439
7898014565188;7.2065;8.6478
7898049795406;37.0098;44.41176
7899620912274;18.27;21.924
7896714214146;10.205825;12.24699
7899620912748;8.2215;9.8658
7894916140492;9.82665;11.79198
7896862980153;8.8856;10.66272
7899620912731;8.7;10.44
7894916140485;13.304475;15.96537
7896714214115;7.52115;9.02538
7894916144803;11.129475;13.35537
7894916142120;14.28975;17.1477
7899095230026;5.7304;6.87648
7894916141734;5.0344;6.04128
7894916142632;29.7801;35.73612
7894916142656;17.441325;20.92959
7894916143400;11.397;13.6764
7899095233805;8.71885;10.46262
7894916143295;8.196125;9.83535
7898216365449;39.7068;47.64816
7894916144261;10.3965;12.4758
7894916144971;34.568;41.4816
17896112147906;2.26345;2.71614
7894916143264;3.029775;3.63573
7898505092506;6.03925;7.2471
7894916142809;9.058875;10.87065
7897595605900;6.3684;7.64208
7897595602114;17.5479;21.05748
7899095202245;6.896925;8.27631
7896714202921;10.75175;12.9021
7896714202891;11.8755;14.2506
7894916142281;9.4772;11.37264
7894916140911;4.93725;5.9247
7894916141338;10.2486;12.29832
17896112110344;2.39975;2.8797
17896112110351;3.2538;3.90456
7897595605276;30.2093;36.25116
7898100243976;53.8791;64.65492
7896112101734;29.77575;35.7309
7897595614384;24.563;29.4756
7897595624635;38.164;45.7968
7898100243952;85.3731;102.44772
7896112101710;38.5758;46.29096
7894916143868;41.701275;50.04153
27896112127820;9.541;11.4492
17896112128059;15.070575;18.08469
7896112119524;6.7976;8.15712
7896472512263;6.785275;8.14233
27896112113731;8.37375;10.0485
7894916144605;15.1148;18.13776
7896472512270;8.08955;9.70746
7898912189097;7.9692;9.56304
7896112113744;11.90595;14.28714
7898049793723;6.4757;7.77084
7898216372027;4.1006;4.92072
17896112123382;8.1403;9.76836
7899095257559;8.937075;10.72449
7894916143066;10.2892;12.34704
7894916143073;9.338;11.2056
7896714205861;7.88655;9.46386
7899095230323;6.26255;7.51506
7894916140508;11.895075;14.27409
7894916145350;65.5893;78.70716
7899095249660;98.40425;118.0851
7894916145367;98.3941;118.07292
7891721026836;35.5917;42.71004
7891721027017;56.811;68.1732
7891721026898;40.9944;49.19328
7891721026959;49.851;59.8212
7897595605917;15.892;19.0704
7896112172666;7.8416;9.40992
7894916145800;8.8508;10.62096
7894916143479;6.9542;8.34504
17896112116650;4.1412;4.96944
17896112116667;1.4964;1.79568
7899095232686;7.70385;9.24462
7894916141383;57.3852;68.86224
7894916142151;30.6675;36.801
17896112134210;7.962675;9.55521
17896112149429;35.3568;42.42816
17896112149412;6.501075;7.80129
7898216368518;6.7454;8.09448
7894916143806;12.04225;14.4507
7896112196266;13.2878;15.94536
7897595617484;15.2076;18.24912
7899095259546;9.505475;11.40657
7894916143127;10.8228;12.98736
7896862923679;8.816;10.5792
7898060131986;8.816;10.5792
17896112126727;8.490475;10.18857
7894916142908;10.8228;12.98736
7899095232389;10.9011;13.08132
7894916143141;9.309;11.1708
7894916143134;9.309;11.1708
7894916142083;9.749075;11.69889
7896714207032;15.2685;18.3222
7899095202177;7.8561;9.42732
7899620912953;7.888;9.4656
7894916143257;8.84065;10.60878
7896714203416;10.790175;12.94821
17896112136139;5.912375;7.09485
7894916140607;14.956025;17.94723
7894916146128;6.9426;8.33112
7894916146135;13.891;16.6692
7898095341305;11.72325;14.0679
7894916147316;6.72075;8.0649
7898095341268;10.550925;12.66111
7894916145695;8.835575;10.60269
7891721030017;30.1455;36.1746
7898049796083;25.897725;31.07727
7899095239838;30.1455;36.1746
7899095230309;12.36125;14.8335
7894916144872;17.5392;21.04704
7894916143998;12.5251;15.03012
7898907313858;6.7599;8.11188
7896714241821;11.5797;13.89564
7898907313872;16.4372;19.72464
7896112123033;36.105;43.326
7899095249790;2.99425;3.5931
7899095258365;4.582725;5.49927
7898912189912;13.3748;16.04976
7896112145806;5.5216;6.62592
7896112158288;4.0426;4.85112
7894916143431;10.1906;12.22872
7899095245686;13.48935;16.18722
7894916141536;23.06225;27.6747
7894916145459;15.25545;18.30654
7897595620293;24.120025;28.94403
7897595620354;57.9275;69.513
7894916141666;8.65215;10.38258
7898060132563;6.119;7.3428
7899095230286;5.61875;6.7425
7896112155003;4.125975;4.95117
7894916141499;4.7154;5.65848
7899095232372;3.5612;4.27344
7899095202085;5.6492;6.77904
7896714204390;4.491375;5.38965
7894916141345;6.754825;8.10579
7894916143509;10.5154;12.61848
7896714225616;11.948;14.3376
7894916141321;4.55445;5.46534
7896112136460;5.945;7.134
7899095202054;5.628175;6.75381
7894916143301;7.1253;8.55036
7896112174929;5.5912;6.70944
7896112147701;6.9745;8.3694
7896714204413;10.15;12.18
7898216362110;6.8672;8.24064
7896112149521;3.7758;4.53096
7894916140713;5.5796;6.69552
7896112148593;5.2432;6.29184
7899095256323;10.1007;12.12084
7899095256378;12.0292;14.43504
7896112123170;5.20695;6.24834
7896714261522;47.3628;56.83536
7896714261515;7.569;9.0828
742832304719;18.8036;22.56432
742832304962;4.727;5.6724
7894916143226;61.237125;73.48455
7896714201177;3.1465;3.7758
7894916143202;5.597;6.7164
7896714213736;5.18665;6.22398
7896112161233;5.9305;7.1166
7894916143448;7.047;8.4564
7896112123880;7.7546;9.30552
7899095233515;8.500625;10.20075
7899095233522;8.3433;10.01196
7894916145114;6.074775;7.28973
7894916145121;11.54055;13.84866
7894916145466;61.19435;73.43322
7894916142052;14.85525;17.8263
7891721023507;45.9795;55.1754
7897595602527;67.02045;80.42454
7896714207056;6.227025;7.47243
7896714207049;5.79275;6.9513
7894916148108;36.83435;44.20122
7894916147118;23.6988;28.43856
7894916148252;49.4914;59.38968
7896112126225;2.7202;3.26424
7896714205823;4.8604;5.83248
7896714205816;18.6238;22.34856
7896714205830;7.5748;9.08976
7894916140140;14.844375;17.81325
7898158696236;13.81705;16.58046
7894916147996;32.8947;39.47364
7894916147705;65.7807;78.93684
7894916147712;68.7474;82.49688
7894916148009;137.5122;165.01464
7896112100041;30.932125;37.11855
7894916148245;33.3065;39.9678
7894916145015;60.0068;72.00816
7898912189479;12.86005;15.43206
7898912189486;19.625025;23.55003
7899095234833;5.56075;6.6729
7894916143622;5.73475;6.8817
7896112149033;2.968875;3.56265
7899095250949;2.97395;3.56874
7898495605823;10.28195;12.33834
7897595614186;25.6012;30.72144
7894916141024;3.862075;4.63449
7896714217093;1.9575;2.349
7898216371020;14.4594;17.35128
7898216371037;27.681225;33.21747
7894916146357;11.109175;13.33101
7894916145749;15.8543;19.02516
7896714228389;10.57775;12.6933
17896112165658;1.3862;1.66344
7896714211978;2.026375;2.43165
7894916143523;2.258375;2.71005
17896112132933;5.626;6.7512
17896112132971;10.17175;12.2061
7894916145558;22.707;27.2484
7894916145503;22.707;27.2484
7894916146111;10.611825;12.73419
7894916145718;11.982075;14.37849
7899095235632;11.29695;13.55634
7898095343880;8.977675;10.77321
7894916145688;8.997975;10.79757
7896714211275;6.582275;7.89873
7898095343873;7.19635;8.63562
17896112133008;3.52205;4.22646
7894916145480;6.701175;8.04141
7898216369980;10.9156;13.09872
17896112114410;2.1692;2.60304
7898060132785;5.135175;6.16221
7894916145435;5.1852;6.22224
7896714214337;8.3781;10.05372
7898216366972;5.019175;6.02301
7898910350062;4.524;5.4288
7896714212678;9.4221;11.30652
7896714212708;16.5213;19.82556
7896112151142;71.7924;86.15088
7896112151180;94.1775;113.013
7897595605283;33.9996;40.79952
7891721019999;6.554;7.8648
7891721020049;12.8876;15.46512
7891721020094;9.6164;11.53968
7891721020148;10.3588;12.43056
7891721020193;13.0732;15.68784
7891721020247;22.6084;27.13008
7891721019791;6.9484;8.33808
7891721019845;7.7024;9.24288
7891721019890;8.41;10.092
7891721019944;10.1268;12.15216
