7897595602473;9,28;37,12
7897316806012;40,69;40,69
7898414851744;29,59;29,59
78950047;12,36;24,72
7898040320652;19,53;19,53
7896255767026;79,50;79,50
7899824400072;44,33;44,33
7896637022316;66,56;66,56
7896658008788;12,38;24,76
7891106005524;22,25;22,25
7898414851737;29,59;29,59
7898414851966;52,68;52,68
7897411601543;18,19;18,19
7896658008887;14,96;14,96
7899824400065;24,80;24,80
7899640807192;25,46;25,46
7897129301506;31,80;63,60
7897411601567;18,47;18,47
7896658002403;84,04;84,04
7899420506185;38,52;77,04
7891000065389;19,64;39,28
7896806700045;0,67;8,04
7896061951428;2,40;2,40
7896061951350;0,76;3,80
7896672201547;41,21;41,21
7891317466350;51,08;51,08
7891142202833;16,22;16,22
7891721022579;28,81;28,81
7891058018382;38,26;38,26
7891317489595;24,39;24,39
7896007512317;17,90;125,30
7896007514311;17,90;125,30
7897316805053;81,53;81,53
7896180300213;21,04;42,08
7897316805886;12,78;25,56
1789601280083;17,25;138,03
7891317181604;15,78;15,78
7896641812545;28,90;28,90
7896094207516;47,28;47,28
7898040325206;19,76;19,76
7891024026434;4,52;22,60
7898040324438;35,70;35,70
7898040322670;43,27;43,27
7891721001970;27,37;27,37
7896676408294;20,45;61,35
7896685300190;27,49;27,49
7892828001337;34,63;69,26
7896658006760;15,44;15,44
7891721000126;22,22;22,22
7896658002212;15,10;15,10
7896094203051;31,57;94,71
7891045000895;5,99;5,99
7891024324387;1,56;18,75
7896094903272;1,91;9,55
7896227800102;2,64;92,40
7896255766319;21,69;21,69
7896830500147;28,87;28,87
7898590870201;47,17;47,17
7896317900415;25,32;50,64
7896016800917;44,34;44,34
7896637025478;50,45;100,90
7898029552128;26,06;52,12
7898029551770;67,07;134,14
7891035912405;9,88;9,88
7891035912207;15,41;15,41
7891142142221;29,26;29,26
7896251800437;25,35;25,35
7896094906778;4,61;9,22
7891058011338;12,18;24,36
7897595901859;20,92;41,84
7896676410198;16,38;16,38
7891035090066;9,39;9,39
7898087340125;38,59;38,59
7896658006043;53,09;53,09
7899420502859;20,74;20,74
7891317455569;21,22;21,22
7899420502811;14,71;14,71
7896094908697;4,58;9,16
7891317000295;37,13;37,13
7891106906944;15,18;30,35
7891010608231;0,39;11,94
7896094906310;5,30;116,62
7896009400148;35,83;35,83
7891150014145;10,69;21,38
7891150008168;10,69;21,38
7892953000328;169,51;169,51
7896422513098;41,22;41,22
7896672201493;45,36;45,36
7898118240301;11,00;22,00
7896672202681;42,60;42,60
7896009490651;31,39;31,39
7896548113479;10,34;20,68
7891721028335;39,69;79,38
7898031310365;2,93;2,93
7896015526252;17,23;17,23
650240018657;24,63;24,63
7896548198308;28,37;28,37
7897595900685;11,43;11,43
7898047850213;4,88;4,88
7898414852581;30,45;60,90
7894916508353;38,52;38,52
7898414850242;23,07;23,07
7898414850891;26,40;26,40
7897595900715;21,69;21,69
7898949409762;22,20;22,20
7896685300473;41,58;41,58
7899403504009;5,00;15,00
7795304000056;16,92;67,68
7896261014244;9,52;19,04
7896026307277;10,65;42,60
7891058019365;11,11;33,33
7897572006119;22,18;44,35
650240017926;23,53;23,53
7899706111829;54,47;54,47
7896658001864;38,31;76,62
7896015518875;39,03;39,03
7891106908221;24,58;24,58
7898949409540;5,89;11,78
650240012730;5,89;41,23
7898949409519;5,89;5,89
7891106910248;27,52;55,04
7896261018181;5,34;5,34
7891106006316;17,01;51,03
7896094905825;23,90;47,80
7898949409557;5,67;17,01
7896094207844;15,82;15,82
7896641808609;12,60;25,20
7898047851111;2,68;16,08
7896269900150;28,34;28,34
7898037080460;21,18;21,18
7896902210608;0,88;1,76
7891058004354;51,08;102,16
7898048693260;3,61;10,83
7898031311065;1,07;6,42
7896007541867;4,90;9,80
7896007541874;4,90;14,70
7891058004347;20,44;61,32
7898040322137;22,16;22,16
7896658005053;15,89;47,67
7896094910904;3,06;33,64
7891045043571;5,19;15,57
7891045040501;2,00;81,81
7896180300053;9,45;9,45
7896026155267;10,47;10,47
7896026155168;19,30;19,30
7898040321284;17,97;17,97
7896180300145;15,39;15,39
7897316804179;78,92;78,92
7613034909480;33,96;67,92
7896658001512;23,79;47,58
7896094201392;40,50;40,50
7898040324247;35,09;35,09
7896641802843;7,37;14,74
7891268404029;22,44;22,44
7898074614178;38,19;38,19
7896094206380;42,55;42,55
7891317432447;11,33;11,33
7896180300152;25,25;75,75
7897411610958;34,93;34,93
7897322714462;14,00;42,00
7613034431561;23,16;69,48
7896637025096;16,55;16,55
7896637025102;18,32;18,32
7891035650147;15,69;47,07
7891317432362;12,52;12,52
7896023719899;12,61;37,83
7896026100267;12,54;12,54
7891142130822;54,16;108,32
7896004754123;12,97;64,87
7896775364439;0,32;2,56
7898538970321;0,40;30,40
7896658021381;10,86;10,86
7891058489038;14,92;14,92
7896548140581;41,40;41,40
7896070603271;22,19;22,19
7896548197677;26,94;26,94
7898956544098;20,55;41,10
7891000003404;12,25;73,50
7897337713382;24,19;24,19
7896658021121;13,93;13,93
7891317191672;26,39;26,39
7891058011550;57,93;57,93
7896230304598;10,88;21,76
7891317411909;23,66;23,66
7896641805479;24,92;24,92
7891024179925;21,63;21,63
7896006266006;14,23;28,46
7896006268000;10,90;10,90
7896226102818;29,21;58,42
7897316806371;35,31;35,31
7898040324223;26,19;26,19
7898040321390;19,38;38,76
7891000001080;13,52;40,56
7899824400690;35,95;179,75
7891000056523;16,24;32,48
7897337713399;21,60;64,81
7897595903730;3,40;50,98
7896372500544;4,09;57,32
7896641808623;9,54;95,38
7896641805653;3,60;183,84
7896422502559;121,69;121,69
7891142177216;33,24;33,24
7896222717931;3,31;6,62
7896070601703;32,28;32,28
7891721012976;31,29;31,29
7891142177049;13,53;13,53
7891035621321;8,43;8,43
7898956544111;71,84;143,68
7891106006279;11,95;11,95
7896112432401;20,23;20,23
7898430190995;36,06;36,06
7896112453154;35,64;35,64
7891058003579;10,09;10,09
7891106908641;7,72;38,60
7896641805905;45,38;45,38
7891317177652;15,09;30,17
7898414851577;15,88;15,88
7898414851553;19,79;19,79
7896206402877;68,40;68,40
7896009400049;8,26;8,26
7896094207943;16,66;16,66
7896206402860;39,99;39,99
7896227800041;25,33;25,33
7896512911940;11,02;44,08
7898283815021;46,00;506,00
7896206402853;20,81;20,81
7896015560034;1,02;4,10
7898283815052;0,00;0,25
7896290401473;23,40;23,40
7896230304536;4,99;14,97
7891150008151;9,01;9,01
7898941911058;20,47;20,47
7896226102351;54,46;54,46
7898941911010;28,81;28,81
7897930750043;14,97;14,97
7896000705976;7,26;21,78
7896540766918;9,99;29,97
73796245283;10,95;21,90
7894916503402;9,15;18,30
7891035655357;2,91;2,91
7899824400911;36,06;36,06
7898049792511;9,89;29,67
7898941911034;28,81;28,81
7891035010842;5,86;29,30
7894916550116;8,25;16,50
7892953101865;20,29;60,87
7896015517106;3,50;17,51
7899095239487;0,55;12,19
7898948648148;39,18;39,18
7898414852420;37,31;37,31
7898948648131;44,55;44,55
7896548112908;25,45;50,90
7896658015380;39,45;39,45
7891268102062;19,95;19,95
7898414852376;45,85;45,85
7896226102542;17,83;17,83
7891058016609;17,80;35,60
7896641805776;38,16;38,16
7894916509954;45,31;45,31
7891317445737;21,59;21,59
7896226108575;18,30;18,30
7891317452933;17,89;35,78
7891317452650;17,34;17,34
7896641808647;6,99;13,98
7896226108568;25,43;25,43
7891317457211;30,37;60,74
7896548197554;27,55;82,65
7896226102504;49,10;49,10
7896658004834;7,28;7,28
7896641804465;2,08;6,23
7891137003407;0,39;100,13
7896658028922;31,14;62,28
7896658000393;32,21;64,42
7896658033094;14,78;29,56
7896658000843;52,96;52,96
7899824400928;25,95;25,95
7896658021725;26,14;26,14
7896658023354;37,83;37,83
7896658000089;42,90;42,90
7896658028366;21,16;42,32
7896658029707;65,73;65,73
7896658032585;23,81;23,81
7896658032578;51,52;51,52
7896181909439;6,42;12,84
7898941190811;2,85;8,55
7506295369523;11,48;22,96
7896540792757;74,95;74,95
7898087340040;34,45;34,45
7896548113059;15,39;15,39
7896548133613;8,03;8,03
7896548161746;25,13;25,13
7896548140284;10,41;31,23
7896548197967;57,33;57,33
7896548111727;5,43;5,43
7896548112229;12,88;12,88
7896548111987;12,03;24,06
7896548115251;42,34;42,34
7896548139585;28,89;28,89
7896548112717;21,87;43,74
7897316804810;28,45;28,45
7897316801635;7,56;7,56
7897316800300;28,83;57,66
7897316802830;36,03;36,03
11;13,95;27,90,09
7896641800023;11,51;23,02
