7506306244184;8,72;43,60
4015630982264;42,32;42,32
7898031311300;3,16;9,48
7896902209749;3,79;11,37
7898031310969;1,87;13,09
7898031313533;2,14;6,42
7891158102950;18,77;18,77
7891721026546;45,36;45,36
7891721026478;46,49;46,49
7896658028083;25,77;51,54
7891058020095;22,78;22,78
7891721024986;42,71;42,71
7891721025105;54,50;54,50
7896658014321;16,07;32,14
7896658026195;28,55;28,55
7897572006324;25,11;25,11
7896658021688;44,88;44,88
7891106911337;23,53;47,06
7896658027802;24,16;24,16
7896658028311;25,52;25,52
7896658028328;36,46;36,46
7896658028366;20,66;20,66
7896658029707;54,17;54,17
7896658023361;14,74;14,74
7896658032561;58,30;58,30
7896658022210;65,26;65,26
7898126050091;1,29;45,15
7896548199435;34,07;68,14
7897316806388;48,75;48,75
7897316806371;32,67;32,67
7898920081901;18,00;72,00
7891106912754;8,22;8,22
7622300867119;1,51;1,51
7896423424140;0,68;0,68
7891150054462;5,64;11,28
7899824400928;26,39;26,39
7895858017149;24,12;24,12
7896637028479;24,19;48,38
7896658021725;25,62;25,62
7891106909495;57,67;57,67
7891106912785;18,57;18,57
7891106912808;32,79;32,79
7891106912792;34,72;34,72
7891106909457;24,36;24,36
7896026171182;13,20;26,40
7891106912167;11,41;11,41
7891106910248;34,32;34,32
7898586631380;10,68;10,68
7891106908498;70,04;70,04
7898031310952;2,27;27,24
7896112401025;51,26;51,26
7896112400608;32,82;32,82
7896181918943;83,62;83,62
7891142201638;14,73;44,19
7896181927655;4,97;4,97
7896026307154;31,39;31,39
7896026307161;40,83;40,83
7897322709789;39,68;79,36
7898495609739;21,07;21,07
7898495608732;50,04;400,32
7908020500735;8,64;25,92
7898495608145;64,61;64,61
7908020500216;57,99;57,99
7897947614673;10,70;53,50
7897947606517;9,59;19,18
7897947612341;8,56;8,56
7897947613591;17,18;17,18
7897947605053;10,21;10,21
7897947614338;10,21;10,21
7896523213989;1,19;30,94
7897947611221;10,00;30,00
7897947614222;5,39;26,95
7899785201008;30,00;30,00
7896523214658;4,48;13,44
7897947604582;4,40;8,80
7896523210728;4,49;4,49
7897947613201;10,26;20,52
7896523216119;10,64;42,56
7899785201039;3,99;3,99
7897947612365;8,21;8,21
7897947612730;9,99;9,99
7896523212920;1,50;10,50
7897947611153;5,88;5,88
7897947615212;2,80;39,21
7897947614628;5,50;16,50
7897947614611;5,50;11,00
7897947614635;5,50;11,00
7896523215273;5,34;53,40
7897947614314;57,90;57,90
7897947614307;57,90;115,80
7897947613584;40,94;40,94
7897947612976;28,00;28,00
7897947605503;17,90;17,90
7896342412471;48,56;48,56
7896676427745;37,14;37,14
7896676432602;45,77;45,77
7891025112501;14,14;14,14
7893454100142;4,95;4,95
7891010795542;13,08;13,08
7897322709826;17,33;17,33
7891058020286;29,97;29,97
7896641810336;4,25;114,80
7898956544357;28,28;28,28
7896382705342;39,22;39,22
7898949409632;30,85;30,85
7896658026850;21,12;21,12
7896006298311;11,46;11,46
7898296950207;5,00;20,00
7890218233627;5,00;20,00
7899403635857;5,00;65,00
7898148045402;5,00;55,00
7896286614986;0,00;0,14
7897322709727;27,37;27,37
7896004716299;5,77;5,77
